pm10,pm2_5,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,aerosol_optical_depth,dust,uv_index,year,month,day,day_of_week,aqi_lag1,aqi_lag2,aqi_lag3,aqi_rolling_mean,day1_target,day2_target,day3_target
76.92916666666666,73.66250000000001,1453.8333333333333,79.47500000000001,21.683333333333334,74.29166666666667,0.3025,6.125,1.2604166666666667,2025,10,14,1,155.45833333333334,130.125,147.91666666666666,148.19444444444443,159.625,164.66666666666666,164.66666666666666
68.93333333333334,64.97916666666667,1620.25,56.21666666666667,20.241666666666667,87.75,0.5079166666666667,7.291666666666667,1.0,2025,10,15,2,159.0,155.45833333333334,130.125,158.02777777777774,164.66666666666666,164.66666666666666,165.25
80.27499999999999,75.6125,1441.625,70.49166666666666,22.729166666666668,88.33333333333333,0.4425,8.458333333333334,1.125,2025,10,16,3,159.625,159.0,155.45833333333334,161.0972222222222,164.66666666666666,165.25,163.70833333333334
76.88333333333334,74.4375,1664.0,82.05416666666666,23.666666666666668,84.33333333333333,0.2975,4.375,1.2395833333333333,2025,10,17,4,164.66666666666666,159.625,159.0,162.9861111111111,165.25,163.70833333333334,155.54166666666666
78.57083333333334,76.95,1611.125,89.35416666666667,26.354166666666668,86.625,0.2491666666666666,3.0,1.23125,2025,10,18,5,164.66666666666666,164.66666666666666,159.625,164.8611111111111,163.70833333333334,155.54166666666666,152.20833333333334
76.32916666666667,75.175,1883.25,87.21249999999999,24.416666666666668,75.66666666666667,0.3091666666666666,2.083333333333333,1.1479166666666665,2025,10,19,6,165.25,164.66666666666666,164.66666666666666,164.54166666666666,155.54166666666666,152.20833333333334,131.875
65.37916666666666,62.40833333333333,1299.6666666666667,78.6375,19.375,74.45833333333333,0.3145833333333333,5.416666666666667,1.1479166666666667,2025,10,20,0,163.70833333333334,165.25,164.66666666666666,161.49999999999997,152.20833333333334,131.875,150.0
57.520833333333336,54.45416666666667,904.75,59.47083333333333,16.233333333333334,77.125,0.4112499999999999,5.75,1.0229166666666667,2025,10,21,1,155.54166666666666,163.70833333333334,165.25,157.15277777777774,131.875,150.0,158.20833333333334
51.3125,49.36666666666667,1105.9166666666667,56.66666666666666,13.295833333333334,73.33333333333333,0.3125,3.625,1.1479166666666667,2025,10,22,2,152.20833333333334,155.54166666666666,163.70833333333334,146.54166666666663,150.0,158.20833333333334,167.08333333333334
70.02499999999999,66.41666666666667,2013.8333333333333,66.8,16.129166666666666,73.58333333333333,0.3358333333333334,6.625,1.1104166666666666,2025,10,23,3,131.875,152.20833333333334,155.54166666666666,144.69444444444443,158.20833333333334,167.08333333333334,179.5
75.7375,73.04166666666667,1387.2083333333333,72.10416666666667,20.8875,72.875,0.34625,4.833333333333333,1.1208333333333331,2025,10,24,4,150.0,131.875,152.20833333333334,146.69444444444443,167.08333333333334,179.5,181.16666666666663
99.1375,94.475,1404.8333333333333,78.82083333333334,26.2625,87.125,0.4745833333333333,8.75,1.0145833333333334,2025,10,25,5,158.20833333333334,150.0,131.875,158.43055555555554,179.5,181.16666666666663,173.125
120.94583333333333,114.7125,1498.0,79.71666666666667,28.275,92.45833333333331,0.615,11.666666666666666,0.9229166666666666,2025,10,26,6,167.08333333333334,158.20833333333334,150.0,168.26388888888889,181.16666666666663,173.125,177.16666666666666
